uf	pred	sf
ɑʃɑɰɯDA	ɑʃɑɰɯtɑ	ɑʃɑɰɯdɑ
jukɑrɯDA	jukɑrɯtɑ	jukɑrɯdɑ
bɑʃDA	bɑʃdɑ	bɑʃtɑ
ɑʧɯDAn	ɑʧɯtɑn	ɑʧɯdɑn
hɑllArDA	hɑllɑrdɑ	hɑllerde
kontrolH	kontrolu	kontroly
kɑtkɯDA	kɑtkɯtɑ	kɑtkɯdɑ
jɑpDHklArH	jɑpdɯklɑrɯ	jɑptɯklɑrɯ
tɑrɑfDAn	tɑrɑfdɑn	tɑrɑftɑn
uzɑkDAn	uzɑkdɑn	uzɑktɑn
toplɑntɯDA	toplɑntɯtɑ	toplɑntɯdɑ
tɑrihDA	tɑrihde	tɑrihte
rolH	rolu	roly
olmADAn	olmɑdɑn	olmɑtɑn
ɑjɑkDA	ɑjɑkdɑ	ɑjɑktɑ
sonuʧDA	sonuʧdɑ	sonuʧtɑ
hɑlH	hɑlɯ	hɑli
geleʤekDA	geleʤekde	geleʤekte
sɑɑtH	sɑɑtɯ	sɑɑti
konuDAki	konutɑki	konudɑki
etmADA	etmede	etmete
dikkɑtlH	dikkɑtlɯ	dikkɑtli
sɑɑtlArH	sɑɑtlɑrɯ	sɑɑtleri
usulH	usulu	usuly
jønetmelikDA	jønetmelikde	jønetmelikte
nitelikDA	nitelikde	nitelikte
bɑʃlɑngɯʧDA	bɑʃlɑngɯʧdɑ	bɑʃlɑngɯʧtɑ
ileriDA	ilerite	ileride
sɑɑtDA	sɑɑtdɑ	sɑɑtte
kiʃiDAn	kiʃiten	kiʃiden
tɑrɑfDA	tɑrɑfdɑ	tɑrɑftɑ
dɯʃɑrɯDAn	dɯʃɑrɯtɑn	dɯʃɑrɯdɑn
grupDA	grupdɑ	gruptɑ
geʧmiʃDA	geʧmiʃde	geʧmiʃte
geliʃmADA	geliʃmede	geliʃmete
hɑjɑtDA	hɑjɑtdɑ	hɑjɑttɑ
yʧDA	yʧde	yʧte
sɑɑtlHk	sɑɑtlɯk	sɑɑtlik
iʃDAn	iʃden	iʃten
geriDA	gerite	geride
jɑpɯDA	jɑpɯtɑ	jɑpɯdɑ
jɑpmADA	jɑpmɑdɑ	jɑpmɑtɑ
suDA	sutɑ	sudɑ
dikkɑtH	dikkɑtɯ	dikkɑti
bɑʃDAn	bɑʃdɑn	bɑʃtɑn
bɑʃvuruDA	bɑʃvurutɑ	bɑʃvurudɑ
syreʧDA	syreʧde	syreʧte
bulunmADA	bulunmɑdɑ	bulunmɑtɑ
jɑzɯDA	jɑzɯtɑ	jɑzɯdɑ
kitɑpDA	kitɑpdɑ	kitɑptɑ
doɰrultuDA	doɰrultutɑ	doɰrultudɑ
kɑbulH	kɑbulu	kɑbuly
dersDA	dersde	derste
sɯnɯfDA	sɯnɯfdɑ	sɯnɯftɑ
kontrollH	kontrollu	kontrolly
ɑltDA	ɑltdɑ	ɑlttɑ
jɑʃDA	jɑʃdɑ	jɑʃtɑ
renkDA	renkde	renkte
ɑlmADA	ɑlmɑdɑ	ɑlmɑtɑ
dɯʃɑrɯDA	dɯʃɑrɯtɑ	dɯʃɑrɯdɑ
olDHkDAn	oldukdɑn	olduktɑn
fɑɑlijetDA	fɑɑlijetde	fɑɑlijette
bojutDA	bojutdɑ	bojuttɑ
protokolH	protokolu	protokoly
suretDA	suretde	surette
geleʤekDAki	geleʤekdeki	geleʤekteki
ihtimɑlH	ihtimɑlɯ	ihtimɑli
sɑnɑtDA	sɑnɑtdɑ	sɑnɑttɑ
vermADA	vermede	vermete
ɑlDHkDAn	ɑldɯkdɑn	ɑldɯktɑn
internetDA	internetde	internette
uzɑkDA	uzɑkdɑ	uzɑktɑ
normɑlDA	normɑldɑ	normɑlde
ʧokDAn	ʧokdɑn	ʧoktɑn
dersDAn	dersden	dersten
uzɑklɯkDA	uzɑklɯkdɑ	uzɑklɯktɑ
sɑvɑʃDA	sɑvɑʃdɑ	sɑvɑʃtɑ
tedɑviDA	tedɑvite	tedɑvide
ekonomiDA	ekonomite	ekonomide
menyDA	menyte	menyde
geʧDHkʧA	geʧdikʧe	geʧtikʧe
jɑpDHkDAn	jɑpdɯkdɑn	jɑptɯktɑn
sɑɑtlAr	sɑɑtlɑr	sɑɑtler
sokɑkDA	sokɑkdɑ	sokɑktɑ
ʧɑlɯʃmADA	ʧɑlɯʃmɑdɑ	ʧɑlɯʃmɑtɑ
sɑɑtlArDA	sɑɑtlɑrdɑ	sɑɑtlerde
menyDAn	menyten	menyden
ɑlɯnDHkDAn	ɑlɯndɯkdɑn	ɑlɯndɯktɑn
olmADA	olmɑdɑ	olmɑtɑ
ʧɑpDA	ʧɑpdɑ	ʧɑptɑ
yniversitelArɑrɑsɯ	yniversitelɑrɑrɑsɯ	yniversitelerɑrɑsɯ
hususDA	hususdɑ	husustɑ
geʧDHkDAn	geʧdikden	geʧtikten
suDAn	sutɑn	sudɑn
tipDA	tipde	tipte
bɑtɯDA	bɑtɯtɑ	bɑtɯdɑ
iptɑlH	iptɑlɯ	iptɑli
kentDA	kentde	kentte
etmADAn	etmeden	etmeten
sɑjɯDAki	sɑjɯtɑki	sɑjɯdɑki
usullArH	usullɑrɯ	usulleri
jyryrlykDA	jyryrlykde	jyryrlykte
jyryrlykDAn	jyryrlykden	jyryrlykten
ʧɑlɯʃDHklArH	ʧɑlɯʃdɯklɑrɯ	ʧɑlɯʃtɯklɑrɯ
ɑrɑziDA	ɑrɑzite	ɑrɑzide
kɑtDA	kɑtdɑ	kɑttɑ
kontrollArH	kontrollɑrɯ	kontrolleri
vyʤutDA	vyʤutdɑ	vyʤuttɑ
bitDHkDAn	bitdikden	bittikten
etDHkDAn	etdikden	ettikten
byjyklHkDA	byjyklykde	byjyklykte
jɑzɯʤɯDAn	jɑzɯʤɯtɑn	jɑzɯʤɯdɑn
sɑɑtA	sɑɑtɑ	sɑɑte
hɑllAr	hɑllɑr	hɑller
ɑlkollH	ɑlkollu	ɑlkolly
kiʃiDA	kiʃite	kiʃide
