uf	pred	sf
fɑrklH	fɑrkli	fɑrklɯ
elDA	eltɑ	elde
burɑDA	burɑtɑ	burɑdɑ
konuH	konui	konuu
oHn	oin	oun
durumDA	durumtɑ	durumdɑ
hɑlA	hɑlɑ	hɑle
ɑnDA	ɑntɑ	ɑndɑ
jyzDA	jyztɑ	jyzde
hɯzlH	hɯzli	hɯzlɯ
ʧɑlɯʃmAlArH	ʧɑlɯʃmeleri	ʧɑlɯʃmɑlɑrɯ
ɑʃɑɰɯDAki	ɑʃɑɰɯtɑki	ɑʃɑɰɯdɑki
sɑjɯH	sɑjɯi	sɑjɯɯ
progrɑmH	progrɑmi	progrɑmɯ
durumH	durumi	durumu
dønemDA	dønemtɑ	dønemde
dynjɑHn	dynjɑin	dynjɑɯn
dynjɑDA	dynjɑtɑ	dynjɑdɑ
hɑlDA	hɑltɑ	hɑlde
jerDA	jertɑ	jerde
ɑrɑDA	ɑrɑtɑ	ɑrɑdɑ
kullɑnɯmH	kullɑnɯmi	kullɑnɯmɯ
sɑjɯDA	sɑjɯtɑ	sɑjɯdɑ
gyʧlH	gyʧli	gyʧly
vermA	vermɑ	verme
ɑrɑH	ɑrɑi	ɑrɑɯ
ɑdlH	ɑdli	ɑdlɯ
jɯlDA	jɯltɑ	jɯldɑ
sonrɑH	sonrɑi	sonrɑɯ
sɑɰlɯklH	sɑɰlɯkli	sɑɰlɯklɯ
jɑnDAn	jɑntɑn	jɑndɑn
ɑʃɑɰɯDA	ɑʃɑɰɯtɑ	ɑʃɑɰɯdɑ
kullAnHʤH	kulleniʤi	kullɑnɯʤɯ
mydyrH	mydyri	mydyry
ɑlɯnmAH	ɑlɯnmɑi	ɑlɯnmɑɯ
isteAn	isteɑn	isteen
deɰerlendirmA	deɰerlendirmɑ	deɰerlendirme
dikkɑtA	dikkɑtɑ	dikkɑte
durumlArDA	durumlɑrtɑ	durumlɑrdɑ
jukɑrɯDA	jukɑrɯtɑ	jukɑrɯdɑ
ølʧyDA	ølʧyte	ølʧyde
kurumH	kurumi	kurumu
jɑpɯH	jɑpɯi	jɑpɯɯ
kodH	kodɯ	kodu
ortɑDAn	ortɑtɑn	ortɑdɑn
sorumlH	sorumli	sorumlu
gynmHzDA	gynmiztɑ	gynmyzde
sorunH	sorunɯ	sorunu
bɑnkɑH	bɑnkɑi	bɑnkɑɯ
bølgeDA	bølgete	bølgede
olDHklArH	oltikleri	olduklɑrɯ
syreDA	syrete	syrede
sorunlArH	sorunleri	sorunlɑrɯ
geliʃmA	geliʃmɑ	geliʃme
konulArDA	konulɑrtɑ	konulɑrdɑ
kɑnunHn	kɑnunɯn	kɑnunun
yrynlAr	yrynlɑr	yrynler
kɑjnɑklArH	kɑjnɑkleri	kɑjnɑklɑrɯ
hɑlkHn	hɑlkin	hɑlkɯn
hɑstɑHn	hɑstɑin	hɑstɑɯn
sonH	sonɯ	sonu
ɑlɑnlArH	ɑlɑnleri	ɑlɑnlɑrɯ
orɑDA	orɑtɑ	orɑdɑ
odɑH	odɑi	odɑɯ
formH	formi	formu
birejsAl	birejsɑl	birejsel
enstityH	enstityi	enstityy
ʧoʤuklArHn	ʧoʤuklerin	ʧoʤuklɑrɯn
jerlArDA	jerlɑrtɑ	jerlerde
hizmetlAr	hizmetlɑr	hizmetler
ɑrtHʃ	ɑrtiʃ	ɑrtɯʃ
ylkelArDA	ylkelertɑ	ylkelerde
sɯrɑDA	sɯrɑtɑ	sɯrɑdɑ
gynDA	gyntɑ	gynde
ortɑmDA	ortɑmtɑ	ortɑmdɑ
okulH	okulɯ	okulu
derslAr	derslɑr	dersler
ɑʧɯDAn	ɑʧɯtɑn	ɑʧɯdɑn
geleneksAl	geleneksɑl	geleneksel
jukɑrɯDAki	jukɑrɯtɑki	jukɑrɯdɑki
dereʤeDA	dereʤete	dereʤede
bulunmAH	bulunmɑi	bulunmɑɯ
ujgulɑmɑH	ujgulɑmɑi	ujgulɑmɑɯ
tyrH	tyri	tyry
burɑDAn	burɑtɑn	burɑdɑn
progrɑmHn	progrɑmin	progrɑmɯn
gynlArDA	gynlɑrtɑ	gynlerde
iʃlemlAr	iʃlemlɑr	iʃlemler
geliʃmAlAr	geliʃmɑlɑr	geliʃmeler
hɑstɑlArDA	hɑstɑlɑrtɑ	hɑstɑlɑrdɑ
olmADAn	olmɑtɑn	olmɑdɑn
ønmHzDAki	ønmizteki	ønmyzdeki
ɑmɑʧlH	ɑmɑʧli	ɑmɑʧlɯ
vermA	vermɑ	verme
numɑrɑH	numɑrɑi	numɑrɑɯ
deɰiʃiklHklAr	deɰiʃikliklɑr	deɰiʃiklikler
hɑllArDA	hɑllɑrtɑ	hɑllerde
etmAH	etmɑi	etmei
kurulHHn	kurulɯin	kuruluun
detɑjlH	detɑjli	detɑjlɯ
miktɑrDA	miktɑrtɑ	miktɑrdɑ
kuruluʃlArH	kuruluʃleri	kuruluʃlɑrɯ
jɑjɯnlArH	jɑjɯnleri	jɑjɯnlɑrɯ
etmAA	etmɑɑ	etmee
kontrolH	kontrolɯ	kontroly
kɑtkɯDA	kɑtkɯtɑ	kɑtkɯdɑ
gøzDAn	gøztɑn	gøzden
iʃlAr	iʃlɑr	iʃler
sektørH	sektøri	sektøry
ɑlɑnlArDA	ɑlɑnlɑrtɑ	ɑlɑnlɑrdɑ
dɑnɯʃmɑnlHk	dɑnɯʃmɑnlik	dɑnɯʃmɑnlɯk
hɑlkH	hɑlki	hɑlkɯ
ɑnlɑmlH	ɑnlɑmli	ɑnlɑmlɯ
dɯʃɯnDAki	dɯʃɯnteki	dɯʃɯndɑki
jɑpDHklArH	jɑptikleri	jɑptɯklɑrɯ
bojH	bojɯ	boju
uzmɑnlHk	uzmɑnlik	uzmɑnlɯk
koʃullArH	koʃulleri	koʃullɑrɯ
sɑɰlAnmAH	sɑɰlɑnmɑi	sɑɰlɑnmɑɯ
ʤezɑH	ʤezɑi	ʤezɑɯ
ʃɑrtlArH	ʃɑrtleri	ʃɑrtlɑrɯ
sɯnɯrlArH	sɯnɯrleri	sɯnɯrlɑrɯ
tɑsɑrɯmH	tɑsɑrɯmi	tɑsɑrɯmɯ
jɑrɑrlH	jɑrɑrli	jɑrɑrlɯ
øɰrenmA	øɰrenmɑ	øɰrenme
jɑkɯnDAn	jɑkɯntɑn	jɑkɯndɑn
deɰerlAr	deɰerlɑr	deɰerler
kɑjɯtlH	kɑjɯtli	kɑjɯtlɯ
hɑstɑlɯklArH	hɑstɑlɯkleri	hɑstɑlɯklɑrɯ
orɑnDA	orɑntɑ	orɑndɑ
øzellHklAr	øzelliklɑr	øzellikler
bilgiA	bilgiɑ	bilgie
noktɑDA	noktɑtɑ	noktɑdɑ
ʧøzymlAr	ʧøzymlɑr	ʧøzymler
tɑnɯmH	tɑnɯmi	tɑnɯmɯ
ʧøzymH	ʧøzymi	ʧøzymy
nereDA	nerete	nerede
ortɑmH	ortɑmi	ortɑmɯ
inʤelAnmAH	inʤelenmɑi	inʤelenmei
ønDA	øntɑ	ønde
koruHʤH	koruiʤi	koruuʤu
tɑrihDA	tɑrihtɑ	tɑrihte
jerDAn	jertɑn	jerden
kɑrʃɯlɯklH	kɑrʃɯlɯkli	kɑrʃɯlɯklɯ
kuruluʃH	kuruluʃɯ	kuruluʃu
ekrɑnDA	ekrɑntɑ	ekrɑndɑ
vermAA	vermɑɑ	vermee
ystH	ysti	ysty
ɑrɑʧlArH	ɑrɑʧleri	ɑrɑʧlɑrɯ
insɑnlArH	insɑnleri	insɑnlɑrɯ
ʃirketlAr	ʃirketlɑr	ʃirketler
sektørHn	sektørin	sektøryn
konuH	konui	konuu
sɑjɯHHn	sɑjɯiin	sɑjɯɯɯn
kuruluʃlArHn	kuruluʃlerin	kuruluʃlɑrɯn
ørgytH	ørgyti	ørgyty
kɑvrɑmH	kɑvrɑmi	kɑvrɑmɯ
rolH	rolɯ	roly
kurumHn	kurumin	kurumun
dynjɑDAki	dynjɑtɑki	dynjɑdɑki
yrynHn	yrynin	yrynyn
geriA	geriɑ	gerie
evDA	evtɑ	evde
jerlAr	jerlɑr	jerler
sektørDA	sektørtɑ	sektørde
izleAn	izleɑn	izleen
kɑrɑrlArH	kɑrɑrleri	kɑrɑrlɑrɯ
olmAmAH	olmɑmɑi	olmɑmɑɯ
fɑrkH	fɑrki	fɑrkɯ
ørneklAr	ørneklɑr	ørnekler
konuHn	konuin	konuun
elemɑnlArH	elemɑnleri	elemɑnlɑrɯ
mɑddeDA	mɑddete	mɑddede
tɑmɑmH	tɑmɑmi	tɑmɑmɯ
ɑlmAH	ɑlmɑi	ɑlmɑɯ
burɑDAki	burɑtɑki	burɑdɑki
ryjɑDA	ryjɑtɑ	ryjɑdɑ
politikɑH	politikɑi	politikɑɯ
sektørHHn	sektøriin	sektøryyn
kurumlArH	kurumleri	kurumlɑrɯ
ʧoʤuklArDA	ʧoʤuklɑrtɑ	ʧoʤuklɑrdɑ
sɑjeDA	sɑjete	sɑjede
jɯlHHn	jɯlɯin	jɯlɯɯn
kɑnunHHn	kɑnunɯin	kɑnunuun
ʧoʤuklArH	ʧoʤukleri	ʧoʤuklɑrɯ
olɑnɑklArH	olɑnɑkleri	olɑnɑklɑrɯ
konulH	konulɯ	konulu
ʧɑlɯʃmADA	ʧɑlɯʃmɑtɑ	ʧɑlɯʃmɑdɑ
sistemlAr	sistemlɑr	sistemler
hɑberleʃmA	hɑberleʃmɑ	hɑberleʃme
soruHn	soruin	soruun
ɑɰɯrlɯklH	ɑɰɯrlɯkli	ɑɰɯrlɯklɯ
bɑbɑH	bɑbɑi	bɑbɑɯ
jɑʃlH	jɑʃli	jɑʃlɯ
firmɑHn	firmɑin	firmɑɯn
hɑlH	hɑlɯ	hɑli
toplumH	toplumi	toplumu
silɑhlH	silɑhli	silɑhlɯ
geleʤekDA	geleʤektɑ	geleʤekte
devɑmlH	devɑmli	devɑmlɯ
hɑzɯrlAnmAH	hɑzɯrlɑnmɑi	hɑzɯrlɑnmɑɯ
jɑrdɯmH	jɑrdɯmi	jɑrdɯmɯ
bɑkɯmDAn	bɑkɯmtɑn	bɑkɯmdɑn
jolDA	joltɑ	joldɑ
sorunlArHn	sorunlerin	sorunlɑrɯn
jollArH	jolleri	jollɑrɯ
køjH	køji	køjy
sɑɑtH	sɑɑtɯ	sɑɑti
durumHn	durumin	durumun
ønlemlAr	ønlemlɑr	ønlemler
bølgelArDA	bølgelertɑ	bølgelerde
jøntemlAr	jøntemlɑr	jøntemler
ɑnlɑmH	ɑnlɑmi	ɑnlɑmɯ
gelmAH	gelmɑi	gelmei
iʃitmA	iʃitmɑ	iʃitme
gøryʃH	gøryʃi	gøryʃy
hɑftɑDA	hɑftɑtɑ	hɑftɑdɑ
hykymlAr	hykymlɑr	hykymler
mimɑrlHk	mimɑrlik	mimɑrlɯk
sigortɑH	sigortɑi	sigortɑɯ
bølgeA	bølgeɑ	bølgee
kurɑllArH	kurɑlleri	kurɑllɑrɯ
tɑbɑnlH	tɑbɑnli	tɑbɑnlɯ
ʧɑlɯʃmAHn	ʧɑlɯʃmɑin	ʧɑlɯʃmɑɯn
sɑlonH	sɑlonɯ	sɑlonu
toplɑntɯH	toplɑntɯi	toplɑntɯɯ
ʧɑlɯʃɑnlArHn	ʧɑlɯʃɑnlerin	ʧɑlɯʃɑnlɑrɯn
bɑɰlɑntɯH	bɑɰlɑntɯi	bɑɰlɑntɯɯ
telefonH	telefonɯ	telefonu
jɯlDAn	jɯltɑn	jɯldɑn
milletlAr	milletlɑr	milletler
orɑnlArH	orɑnleri	orɑnlɑrɯ
jɑpɯmH	jɑpɯmi	jɑpɯmɯ
døkymH	døkymi	døkymy
bɑʃkɑnlHk	bɑʃkɑnlik	bɑʃkɑnlɯk
dønHʃ	døniʃ	dønyʃ
etkinlHklAr	etkinliklɑr	etkinlikler
